# dt: 0.01
# description: 2D optical tweezer with anharmonic correction and rotation
particle_id,frame,x,y
0,4962,-0.594696,0.491393
0,4963,-0.444012,0.549599
0,4964,-0.528840,0.693498
0,4965,-0.454762,0.695811
0,4966,-0.642528,0.761939
0,4967,-0.684973,0.785207
0,4968,-0.636450,0.804930
0,4969,-0.596612,0.834118
0,4970,-0.584538,0.748947
0,4971,-0.517955,0.621867
0,4972,-0.607425,0.585228
0,4973,-0.578635,0.529506
0,4974,-0.791049,0.505631
0,4975,-0.639714,0.461065
0,4976,-0.631561,0.541857
0,4977,-0.559281,0.652106
0,4978,-0.795898,0.797100
0,4979,-0.716667,1.071070
0,4980,-0.774606,0.917766
0,4981,-0.712207,0.866943
0,4982,-0.610692,0.980263
0,4983,-0.630856,0.923982
0,4984,-0.568673,0.910598
0,4985,-0.584983,0.971258
0,4986,-0.440617,1.124572
0,4987,-0.486814,0.910093
0,4988,-0.425670,0.795773
0,4989,-0.431889,0.747629
0,4990,-0.427059,0.639232
0,4991,-0.527815,0.742823
0,4992,-0.648536,0.733819
0,4993,-0.552913,0.833145
0,4994,-0.426076,0.837554
0,4995,-0.319860,0.956185
0,4996,-0.276917,0.783592
0,4997,-0.326644,0.859761
0,4998,-0.339056,1.017776
0,4999,-0.342265,1.038772
0,5000,-0.229280,0.948176
0,5001,-0.222057,1.045016
0,5002,-0.297270,1.009076
0,5003,-0.289486,0.972495
0,5004,-0.123218,0.864304
0,5005,-0.242658,0.909512
0,5006,-0.144677,0.902858
0,5007,-0.129623,0.974245
0,5008,-0.164903,0.892257
0,5009,-0.188060,0.982567
0,5010,-0.265713,0.941904
0,5011,-0.267893,0.934183
0,5012,-0.271591,0.933283
0,5013,-0.172992,0.826780
0,5014,-0.145738,0.713228
0,5015,-0.203246,0.721749
0,5016,-0.186539,0.796483
0,5017,-0.161964,0.995170
0,5018,-0.191547,0.835963
0,5019,-0.302897,0.768850
0,5020,-0.378427,0.782004
0,5021,-0.229154,0.902512
0,5022,-0.208138,1.077424
0,5023,-0.178360,0.948380
0,5024,-0.101862,0.730794
0,5025,-0.161061,0.757519
0,5026,-0.177808,0.770893
0,5027,-0.264469,0.743793
0,5028,-0.138318,0.768495
0,5029,-0.261636,0.591042
0,5030,-0.308102,0.642348
0,5031,-0.289692,0.571483
0,5032,-0.476204,0.621133
0,5033,-0.566574,0.625704
0,5034,-0.608334,0.553929
0,5035,-0.588263,0.802068
0,5036,-0.456770,0.855407
0,5037,-0.460452,0.607614
0,5038,-0.577114,0.385659
0,5039,-0.376373,0.510804
0,5040,-0.327917,0.552791
0,5041,-0.466228,0.508973
0,5042,-0.281274,0.526591
0,5043,-0.319080,0.356269
0,5044,-0.211764,0.345727
0,5045,-0.357355,0.227518
0,5046,-0.478798,0.257715
0,5047,-0.424941,0.187168
0,5048,-0.373068,0.167147
0,5049,-0.261476,0.159407
0,5050,0.066528,0.089794
0,5051,-0.006862,0.006391
0,5052,-0.098302,-0.170885
0,5053,-0.001467,-0.357502
0,5054,0.008856,-0.498214
0,5055,-0.045632,-0.428429
0,5056,0.187212,-0.542338
0,5057,0.184612,-0.570653
0,5058,0.059204,-0.689129
0,5059,0.119958,-0.700292
0,5060,0.377028,-0.652554
0,5061,0.264434,-0.704725
0,5062,0.126649,-0.618145
0,5063,0.029591,-0.732081
0,5064,-0.059277,-0.643589
0,5065,0.034792,-0.512069
0,5066,0.110682,-0.538674
0,5067,0.182503,-0.604069
0,5068,-0.023577,-0.615687
0,5069,-0.116592,-0.594980
0,5070,-0.107280,-0.567221
0,5071,-0.018606,-0.436346
0,5072,-0.003909,-0.533327
0,5073,0.011469,-0.554540
0,5074,-0.015348,-0.268135
0,5075,-0.013712,-0.245322
0,5076,-0.095992,-0.131269
0,5077,0.003787,-0.061716
0,5078,0.036475,0.026725
0,5079,0.151358,0.087166
0,5080,0.125455,0.135337
0,5081,0.011677,0.091536
0,5082,0.074295,-0.099104
0,5083,0.131186,-0.231121
0,5084,0.079922,-0.224740
0,5085,0.066362,-0.234237
0,5086,0.031870,-0.177026
0,5087,0.005938,-0.303174
0,5088,0.153657,-0.516864
0,5089,0.073724,-0.563203
0,5090,0.098436,-0.712342
0,5091,0.112382,-0.738071
0,5092,0.163596,-0.633010
0,5093,0.051580,-0.731263
0,5094,0.145904,-0.836094
0,5095,0.068689,-0.847539
0,5096,0.118542,-0.536850
0,5097,0.060811,-0.514128
0,5098,-0.049965,-0.439432
0,5099,0.024708,-0.485943
0,5100,0.004100,-0.550835
0,5101,-0.082990,-0.469261
0,5102,-0.147383,-0.707883
0,5103,-0.011295,-0.793791
0,5104,-0.010713,-0.609365
0,5105,-0.012479,-0.601362
0,5106,-0.163478,-0.788889
0,5107,-0.157583,-0.720919
0,5108,-0.157750,-0.787215
0,5109,-0.160615,-0.931596
0,5110,-0.072355,-0.917109
0,5111,0.069322,-0.859107
0,5112,-0.022917,-0.914785
0,5113,-0.062543,-0.855477
0,5114,-0.031672,-0.996960
0,5115,-0.214935,-0.927379
0,5116,-0.103520,-0.915084
0,5117,-0.021481,-0.795593
0,5118,-0.004231,-0.872025
0,5119,0.002636,-0.697696
0,5120,0.085986,-0.649452
0,5121,0.005389,-0.656898
0,5122,0.003522,-0.669447
0,5123,0.098994,-0.894318
0,5124,0.138944,-0.897915
0,5125,-0.044535,-0.822109
0,5126,-0.116210,-0.862224
0,5127,0.048228,-0.725086
0,5128,0.138783,-0.650589
0,5129,0.101310,-0.487477
0,5130,0.186024,-0.578674
0,5131,0.035084,-0.478625
0,5132,0.033411,-0.604110
0,5133,0.039226,-0.667921
0,5134,0.094835,-0.629989
0,5135,0.043805,-0.525508
0,5136,-0.009627,-0.574152
0,5137,-0.057800,-0.446622
0,5138,-0.120437,-0.374753
0,5139,0.062257,-0.384929
0,5140,-0.225677,-0.281468
0,5141,-0.270888,-0.377073
0,5142,-0.339074,-0.387497
0,5143,-0.165550,-0.399039
0,5144,-0.060730,-0.303766
0,5145,-0.095840,-0.340645
0,5146,-0.015875,-0.260840
0,5147,0.050818,-0.265631
0,5148,0.070246,-0.236383
0,5149,0.045110,-0.348777
0,5150,-0.053040,-0.371142
0,5151,0.011987,-0.229853
0,5152,-0.161251,-0.293257
0,5153,-0.193649,-0.216193
0,5154,-0.204152,-0.254395
0,5155,-0.337399,-0.188597
0,5156,-0.407272,-0.232580
0,5157,-0.381813,-0.150109
0,5158,-0.492058,-0.260489
0,5159,-0.346413,-0.192627
0,5160,-0.294031,-0.179064
0,5161,-0.278814,-0.168328
0,5162,-0.174512,-0.055516
0,5163,-0.045821,-0.170059
0,5164,0.066962,-0.220109
0,5165,-0.040602,-0.214178
0,5166,0.028504,-0.171745
0,5167,0.008682,-0.088204
0,5168,0.039310,-0.148223
0,5169,-0.038607,-0.098531
0,5170,-0.033028,-0.273351
0,5171,0.035679,-0.298980
0,5172,0.197279,-0.436590
0,5173,0.195679,-0.496701
0,5174,0.087049,-0.559296
0,5175,0.234296,-0.533279
0,5176,0.162153,-0.724017
0,5177,-0.058589,-0.760552
0,5178,-0.081550,-0.778989
0,5179,-0.319067,-0.776631
0,5180,-0.257741,-0.574454
0,5181,-0.400723,-0.664955
0,5182,-0.496664,-0.644199
0,5183,-0.635961,-0.435819
0,5184,-0.603061,-0.458095
0,5185,-0.442487,-0.449214
0,5186,-0.366031,-0.522211
0,5187,-0.516798,-0.561041
0,5188,-0.285658,-0.484962
0,5189,-0.265669,-0.589919
0,5190,-0.177023,-0.706932
0,5191,-0.350222,-0.760990
0,5192,-0.100979,-0.564525
0,5193,-0.218432,-0.638182
0,5194,-0.348370,-0.630302
0,5195,-0.363444,-0.556826
0,5196,-0.256027,-0.509049
0,5197,-0.207673,-0.586654
0,5198,-0.150955,-0.655218
0,5199,-0.092076,-0.632804
0,5200,-0.065306,-0.505192
0,5201,-0.237300,-0.621737
0,5202,-0.276623,-0.734276
0,5203,-0.330750,-0.798324
0,5204,-0.217939,-0.764952
0,5205,-0.094662,-0.720626
0,5206,-0.166557,-0.682569
0,5207,-0.096237,-0.580683
0,5208,-0.084550,-0.716174
0,5209,-0.303642,-0.778448
0,5210,-0.536906,-0.563461
0,5211,-0.426189,-0.588236
0,5212,-0.542806,-0.466794
0,5213,-0.657898,-0.575738
0,5214,-0.738814,-0.607020
0,5215,-0.656695,-0.448282
0,5216,-0.482684,-0.436699
0,5217,-0.445820,-0.476390
0,5218,-0.619647,-0.551990
0,5219,-0.658750,-0.626913
0,5220,-0.730099,-0.621038
0,5221,-0.675089,-0.425256
0,5222,-0.849212,-0.563802
0,5223,-0.892896,-0.504180
0,5224,-0.903820,-0.512009
0,5225,-0.772488,-0.427433
0,5226,-0.788237,-0.502679
0,5227,-0.737921,-0.495605
0,5228,-0.715107,-0.552010
0,5229,-0.614985,-0.536284
0,5230,-0.507906,-0.360305
0,5231,-0.455818,-0.451059
0,5232,-0.331389,-0.393668
0,5233,-0.094479,-0.352246
0,5234,-0.077734,-0.306140
0,5235,0.006080,-0.325850
0,5236,0.049364,-0.279612
0,5237,0.108129,-0.244912
0,5238,0.055848,-0.266411
0,5239,-0.049915,-0.122111
0,5240,-0.133985,0.005339
0,5241,-0.079537,-0.018749
0,5242,-0.143594,-0.053069
0,5243,-0.189268,0.110700
0,5244,-0.183636,0.272676
0,5245,-0.054486,0.186519
0,5246,-0.001016,0.197655
0,5247,-0.119606,0.170022
0,5248,-0.068583,0.102785
0,5249,-0.082156,0.083957
0,5250,0.102091,-0.102997
0,5251,0.160287,-0.103894
0,5252,0.078213,-0.137650
0,5253,0.168220,-0.090636
0,5254,0.166199,0.085556
0,5255,0.292452,0.143504
0,5256,0.238830,0.179342
0,5257,0.281228,0.052246
0,5258,0.128284,-0.106143
0,5259,0.155401,-0.082125
0,5260,0.006011,0.037880
0,5261,0.022262,0.140860
0,5262,0.054860,0.037182
0,5263,0.113944,0.117543
0,5264,0.037566,-0.043696
0,5265,0.057746,-0.126129
0,5266,0.190205,-0.195158
0,5267,0.363209,-0.387574
0,5268,0.375144,-0.255119
0,5269,0.275379,-0.240909
0,5270,0.219653,-0.283892
0,5271,0.247791,-0.418404
0,5272,0.271342,-0.432648
0,5273,0.217102,-0.486438
0,5274,0.296318,-0.433347
0,5275,0.162907,-0.568442
0,5276,0.124190,-0.478896
0,5277,0.075865,-0.426359
0,5278,0.026031,-0.470627
0,5279,0.155188,-0.535131
0,5280,0.167516,-0.676978
0,5281,0.095862,-0.583299
0,5282,0.032457,-0.525797
0,5283,-0.224376,-0.559752
0,5284,-0.222130,-0.344665
0,5285,-0.343104,-0.301764
0,5286,-0.230936,-0.369882
0,5287,-0.274738,-0.316932
0,5288,-0.425962,-0.382129
0,5289,-0.303039,-0.303062
0,5290,-0.322707,-0.313095
0,5291,-0.225028,-0.246488
0,5292,-0.281680,-0.112674
0,5293,-0.185951,-0.003040
0,5294,-0.198450,-0.099109
0,5295,-0.273765,-0.070241
0,5296,-0.472920,-0.101521
0,5297,-0.280788,0.032453
0,5298,-0.387737,-0.055928
0,5299,-0.322783,-0.071769
0,5300,-0.292451,0.034794
0,5301,-0.207346,-0.106654
0,5302,-0.183565,-0.119634
0,5303,-0.162470,-0.075571
0,5304,-0.099638,0.072802
0,5305,-0.022090,0.091663
0,5306,-0.072224,-0.121978
0,5307,0.073450,-0.151772
0,5308,0.121884,-0.086493
0,5309,0.014122,-0.169833
0,5310,0.159518,-0.123483
0,5311,0.071034,-0.130151
0,5312,0.209426,-0.043652
0,5313,0.053316,0.109217
0,5314,0.153910,0.099737
0,5315,0.009107,0.232682
0,5316,0.067519,0.054490
0,5317,0.081072,0.357836
0,5318,0.066127,0.242598
0,5319,-0.077715,0.459827
0,5320,0.054092,0.618868
0,5321,0.094814,0.683987
0,5322,0.023533,0.700566
0,5323,0.049217,0.846357
0,5324,0.123829,0.772256
0,5325,0.079223,0.611260
0,5326,-0.152810,0.664639
0,5327,-0.134983,0.640417
0,5328,-0.102369,0.784871
0,5329,-0.025700,0.958924
0,5330,0.046879,0.996378
0,5331,0.058924,0.865808
0,5332,0.142541,0.589443
0,5333,0.102938,0.614907
0,5334,0.022633,0.538104
0,5335,0.172815,0.635341
0,5336,0.115486,0.566228
0,5337,0.030689,0.724152
0,5338,0.006654,0.461042
0,5339,0.000791,0.472754
0,5340,0.156734,0.465229
0,5341,0.040513,0.679252
0,5342,0.076473,0.750907
0,5343,0.066771,0.807375
0,5344,-0.100362,0.758733
0,5345,-0.165331,0.723893
0,5346,-0.093438,0.630839
0,5347,0.025603,0.771929
0,5348,-0.008796,0.839971
0,5349,0.053636,0.830328
0,5350,0.150053,1.056044
0,5351,0.066287,0.912087
0,5352,-0.042995,1.020149
0,5353,0.098142,0.918283
0,5354,-0.051326,0.833950
0,5355,-0.076412,0.873706
0,5356,-0.009976,0.780079
0,5357,0.068509,0.830060
0,5358,0.155180,0.813933
0,5359,0.224155,0.875992
0,5360,0.141953,0.890790
0,5361,0.215623,0.993010
0,5362,0.256602,0.896835
0,5363,0.184935,0.845937
0,5364,0.153170,0.801261
0,5365,0.083815,0.700673
0,5366,-0.107202,0.382883
0,5367,-0.147074,0.619442
0,5368,0.036125,0.523441
0,5369,0.096855,0.346168
0,5370,-0.072204,0.208747
0,5371,-0.101516,0.184157
0,5372,-0.055745,0.256274
0,5373,-0.115625,0.259102
0,5374,-0.188217,0.125438
0,5375,-0.354838,0.149329
0,5376,-0.341924,0.009636
0,5377,-0.359550,-0.108388
0,5378,-0.185633,-0.161393
0,5379,-0.124441,-0.039012
0,5380,-0.201403,-0.017579
0,5381,-0.180036,-0.026703
0,5382,-0.157852,-0.172822
0,5383,-0.074106,-0.194480
0,5384,-0.038330,-0.101259
0,5385,0.023563,-0.089998
0,5386,0.077780,0.004783
0,5387,0.234779,-0.061533
0,5388,0.268516,0.060052
0,5389,0.208117,-0.080049
0,5390,0.251170,-0.136332
0,5391,0.125914,-0.047340
0,5392,0.242811,-0.178115
0,5393,0.363411,-0.451931
0,5394,0.303014,-0.243196
0,5395,0.270010,-0.221950
0,5396,0.374384,-0.394280
0,5397,0.368621,-0.426711
0,5398,0.528869,-0.540520
0,5399,0.492985,-0.627836
0,5400,0.355520,-0.478781
0,5401,0.347910,-0.577390
0,5402,0.285800,-0.596632
0,5403,0.242188,-0.731208
0,5404,0.209306,-0.814421
0,5405,0.099733,-0.754360
0,5406,0.144888,-0.817496
0,5407,0.096826,-0.581185
0,5408,0.350454,-0.718476
0,5409,0.170465,-0.742165
0,5410,0.290586,-0.818628
0,5411,0.305266,-0.611019
0,5412,0.322794,-0.498427
0,5413,0.383968,-0.612096
0,5414,0.427997,-0.658133
0,5415,0.577374,-0.737915
0,5416,0.546632,-0.864311
0,5417,0.407860,-0.854612
0,5418,0.136076,-0.858832
0,5419,0.080739,-0.799472
0,5420,0.122777,-0.916355
0,5421,0.074903,-0.861510
0,5422,0.204227,-0.963960
0,5423,0.133363,-1.045594
0,5424,-0.020627,-1.015594
0,5425,0.000605,-0.887995
0,5426,0.131672,-0.649545
0,5427,0.099141,-0.623970
0,5428,-0.053122,-0.572712
0,5429,-0.031406,-0.510136
0,5430,-0.196944,-0.467217
0,5431,-0.107111,-0.431213
0,5432,-0.208426,-0.303127
0,5433,-0.007677,-0.424044
0,5434,0.055707,-0.698589
0,5435,0.114861,-0.894829
0,5436,0.083132,-1.015706
0,5437,0.047550,-0.905322
0,5438,-0.157813,-0.952290
0,5439,-0.238951,-0.798576
0,5440,-0.160220,-0.873303
0,5441,-0.243647,-0.711519
0,5442,-0.150547,-0.783799
0,5443,-0.142229,-0.805414
0,5444,-0.256824,-0.963596
0,5445,-0.335598,-0.783630
0,5446,-0.379115,-0.819129
0,5447,-0.341409,-0.603598
0,5448,-0.349649,-0.450351
0,5449,-0.387368,-0.499417
0,5450,-0.360384,-0.568402
0,5451,-0.398865,-0.495606
0,5452,-0.516362,-0.447011
0,5453,-0.408368,-0.492672
0,5454,-0.316561,-0.506546
0,5455,-0.323667,-0.696593
0,5456,-0.341573,-0.667582
0,5457,-0.196961,-0.607858
0,5458,-0.093989,-0.707402
0,5459,-0.144868,-0.596597
0,5460,-0.162568,-0.464378
0,5461,-0.140951,-0.436767
0,5462,-0.166416,-0.549375
0,5463,0.046996,-0.491702
0,5464,0.090654,-0.503846
0,5465,0.070966,-0.466313
0,5466,0.115469,-0.393912
0,5467,0.002384,-0.575439
0,5468,0.014293,-0.713030
0,5469,-0.043397,-0.754695
0,5470,0.033792,-0.563941
0,5471,-0.171112,-0.326165
0,5472,-0.187233,-0.273277
0,5473,-0.279950,-0.180882
0,5474,-0.342878,-0.224330
0,5475,-0.548819,-0.189802
0,5476,-0.414070,-0.200789
0,5477,-0.297026,-0.089319
0,5478,-0.356780,0.105165
0,5479,-0.363661,0.103075
0,5480,-0.348961,0.078215
0,5481,-0.586790,0.093909
0,5482,-0.709400,0.270727
0,5483,-0.547406,0.335840
0,5484,-0.559387,0.245850
0,5485,-0.609920,0.437214
0,5486,-0.674949,0.178487
0,5487,-0.559050,0.360054
0,5488,-0.363193,0.445955
0,5489,-0.220676,0.488254
0,5490,-0.445531,0.437253
0,5491,-0.344526,0.444174
0,5492,-0.376999,0.365914
0,5493,-0.471043,0.536473
0,5494,-0.263762,0.591132
0,5495,-0.234577,0.443499
0,5496,-0.166980,0.607104
0,5497,-0.312876,0.655552
0,5498,-0.248516,0.698241
0,5499,-0.089707,0.870685
0,5500,-0.128613,0.952907
0,5501,-0.087976,0.917470
0,5502,-0.050484,0.957428
0,5503,0.010483,0.830423
0,5504,-0.067524,0.778792
0,5505,-0.108333,0.851105
0,5506,-0.106901,0.896496
0,5507,-0.172945,0.822841
0,5508,0.036284,0.791060
0,5509,-0.021365,0.784902
0,5510,0.137036,0.881736
0,5511,0.232010,0.886214
0,5512,0.134675,1.073414
0,5513,0.246061,1.035271
0,5514,0.405803,0.939055
0,5515,0.536599,1.039061
0,5516,0.443940,1.117280
0,5517,0.526385,1.364692
0,5518,0.479669,1.489011
0,5519,0.439155,1.318857
0,5520,0.437176,1.314744
0,5521,0.316472,1.344187
0,5522,0.465802,1.377042
0,5523,0.365681,1.327543
0,5524,0.402906,1.344228
0,5525,0.541042,1.320248
0,5526,0.351343,1.257158
0,5527,0.396683,1.313098
0,5528,0.518475,1.492955
0,5529,0.537240,1.627388
0,5530,0.410937,1.584829
0,5531,0.282534,1.566460
0,5532,0.627224,1.552696
0,5533,0.504807,1.603404
0,5534,0.440542,1.534662
0,5535,0.645869,1.566024
0,5536,0.738698,1.528096
0,5537,0.665249,1.651581
0,5538,0.695361,1.325902
0,5539,0.915105,1.306550
0,5540,0.940868,1.411453
0,5541,0.952862,1.490464
0,5542,0.883747,1.330584
0,5543,0.934324,1.464032
0,5544,0.804529,1.340744
0,5545,0.919899,1.313383
0,5546,0.845996,1.240014
0,5547,0.820161,1.056948
0,5548,0.734815,1.075869
0,5549,0.771070,1.199702
0,5550,0.941044,1.290009
0,5551,1.034185,1.277036
0,5552,0.914860,1.251489
0,5553,0.949511,1.297731
0,5554,0.981252,1.278641
0,5555,1.039245,1.411709
0,5556,1.105727,1.375261
0,5557,0.928620,1.249303
0,5558,0.830780,1.286005
0,5559,0.897304,1.101227
0,5560,0.812375,1.136417
0,5561,0.720668,1.135323
0,5562,0.679971,1.052878
0,5563,0.671269,1.098064
0,5564,0.605681,1.034959
0,5565,0.607354,0.948993
0,5566,0.438293,0.803529
0,5567,0.437965,0.646635
0,5568,0.346892,0.780216
0,5569,0.228523,0.733956
0,5570,0.442250,0.787082
0,5571,0.420348,0.781516
0,5572,0.451416,0.908891
0,5573,0.372095,0.833748
0,5574,0.250822,0.821872
0,5575,0.110647,0.758817
0,5576,0.049564,0.867279
0,5577,0.021335,0.876798
0,5578,-0.138913,0.893505
0,5579,-0.277254,0.862783
0,5580,-0.025146,0.960813
0,5581,-0.030555,1.246135
0,5582,-0.097475,1.366955
0,5583,-0.334962,1.318818
0,5584,-0.405380,1.326357
0,5585,-0.364245,1.297443
0,5586,-0.266889,1.254370
0,5587,-0.234794,1.268829
0,5588,-0.367705,1.218417
0,5589,-0.320091,1.246613
0,5590,-0.184062,1.230840
0,5591,-0.214688,1.148517
0,5592,-0.118922,1.089297
0,5593,-0.161465,1.075740
0,5594,-0.076547,1.046446
0,5595,-0.180141,1.042085
0,5596,-0.449225,0.978754
0,5597,-0.585262,1.049533
0,5598,-0.604351,1.029300
0,5599,-0.585855,0.936016
0,5600,-0.611598,0.997899
0,5601,-0.645586,0.906641
0,5602,-0.714508,0.831900
0,5603,-0.704542,0.804720
0,5604,-0.794922,0.896310
0,5605,-0.668049,1.007417
0,5606,-0.650915,1.051981
0,5607,-0.400387,1.000393
0,5608,-0.468271,0.853901
0,5609,-0.266828,1.030131
0,5610,-0.361710,0.885469
0,5611,-0.398825,1.064109
0,5612,-0.505529,0.881978
0,5613,-0.271643,0.853166
0,5614,-0.218113,0.866869
0,5615,-0.185900,0.683574
0,5616,-0.235299,0.696703
0,5617,-0.448356,0.664916
0,5618,-0.537837,0.628792
0,5619,-0.544286,0.537552
0,5620,-0.696397,0.519365
0,5621,-0.709602,0.410956
0,5622,-0.677618,0.391269
0,5623,-0.733897,0.153997
0,5624,-0.670627,0.060830
0,5625,-0.603436,-0.041322
0,5626,-0.634366,0.090376
0,5627,-0.543380,0.191567
0,5628,-0.510553,0.246937
0,5629,-0.729778,0.194309
0,5630,-0.681596,0.358228
0,5631,-0.694641,0.337041
0,5632,-0.658227,0.499402
0,5633,-0.663843,0.521081
0,5634,-0.833567,0.401332
0,5635,-1.028143,0.436160
0,5636,-0.915534,0.552970
0,5637,-0.930494,0.525484
0,5638,-0.905818,0.654305
0,5639,-0.709618,0.739192
0,5640,-0.635624,0.861304
0,5641,-0.673594,0.847964
0,5642,-0.633985,0.736503
0,5643,-0.616468,0.654492
0,5644,-0.502007,0.650555
0,5645,-0.352735,0.501810
0,5646,-0.181731,0.325124
0,5647,-0.280697,0.291996
0,5648,-0.122232,0.310944
0,5649,-0.159041,0.212156
0,5650,-0.300415,0.298669
0,5651,-0.207380,0.471294
0,5652,-0.134979,0.194560
0,5653,-0.270641,0.231613
0,5654,-0.292099,0.213856
0,5655,-0.408129,0.281263
0,5656,-0.380927,0.322973
0,5657,-0.451619,0.356706
0,5658,-0.561734,0.341575
0,5659,-0.793080,0.156193
0,5660,-0.783115,0.420901
0,5661,-0.940584,0.272754
0,5662,-0.913416,0.468900
0,5663,-0.839009,0.546410
0,5664,-0.820034,0.518534
0,5665,-0.823513,0.491891
0,5666,-0.711166,0.299495
0,5667,-0.606439,0.292326
0,5668,-0.588751,0.086854
0,5669,-0.657159,0.224264
0,5670,-0.701394,0.258072
0,5671,-0.774829,0.259027
0,5672,-0.901707,0.297292
0,5673,-0.807412,0.314687
0,5674,-0.853508,0.321070
0,5675,-0.820556,0.300328
0,5676,-0.794025,0.434032
0,5677,-0.854252,0.567699
0,5678,-0.928899,0.638760
0,5679,-0.828840,0.576376
0,5680,-0.948310,0.402873
0,5681,-0.963803,0.451321
0,5682,-0.992723,0.452013
0,5683,-1.110605,0.433813
0,5684,-1.189647,0.398908
0,5685,-1.168829,0.311809
0,5686,-1.189651,0.186001
0,5687,-1.275397,0.376621
0,5688,-1.204974,0.097254
0,5689,-1.214575,0.224833
0,5690,-1.203925,0.375911
0,5691,-1.189821,0.476968
0,5692,-1.047710,0.477551
0,5693,-1.135955,0.366590
0,5694,-0.947553,0.320215
0,5695,-0.855050,0.265672
0,5696,-0.777836,0.108485
0,5697,-0.844364,0.049048
0,5698,-0.758819,0.107175
0,5699,-0.702045,-0.034649
0,5700,-0.806962,0.121422
0,5701,-0.861739,0.112201
0,5702,-0.799676,0.109406
0,5703,-0.761782,0.110132
0,5704,-0.872479,0.002660
0,5705,-0.789979,0.066472
0,5706,-0.935249,0.095423
0,5707,-0.929976,0.007401
0,5708,-1.048360,0.094698
0,5709,-1.186908,0.044511
0,5710,-1.089776,0.202630
0,5711,-0.983543,0.087849
0,5712,-0.798100,-0.011342
0,5713,-0.744051,0.059508
0,5714,-0.842380,0.116855
0,5715,-0.820387,0.199208
0,5716,-1.004985,0.206267
0,5717,-0.991420,0.322504
0,5718,-0.967563,0.468921
0,5719,-0.865499,0.455981
0,5720,-0.769175,0.530581
0,5721,-0.695611,0.323710
0,5722,-0.776821,0.453195
0,5723,-0.867573,0.568528
0,5724,-0.752964,0.450667
0,5725,-0.927435,0.447617
0,5726,-0.683358,0.288059
0,5727,-0.752095,0.265760
0,5728,-0.622609,0.274723
0,5729,-0.705247,0.363118
0,5730,-0.571398,0.272737
0,5731,-0.691368,0.365718
0,5732,-0.684578,0.244084
0,5733,-0.876151,0.141498
0,5734,-0.933508,-0.065567
0,5735,-0.991248,-0.086631
0,5736,-0.986775,-0.007310
0,5737,-0.956587,-0.047363
0,5738,-0.917740,-0.006427
0,5739,-0.843788,0.030259
0,5740,-0.802268,0.332580
0,5741,-0.691992,0.198924
0,5742,-0.592132,0.144189
0,5743,-0.571770,-0.000101
0,5744,-0.630572,0.001226
0,5745,-0.574182,0.072077
0,5746,-0.451510,0.143350
0,5747,-0.445633,0.056731
0,5748,-0.368045,0.161463
0,5749,-0.355361,0.125937
0,5750,-0.188522,0.146877
0,5751,-0.169890,0.249813
0,5752,-0.204946,0.153105
0,5753,-0.099110,0.148131
0,5754,0.060905,0.233597
0,5755,0.008073,0.299986
0,5756,0.030565,0.384763
0,5757,0.001581,0.472772
0,5758,-0.035251,0.422825
0,5759,-0.111481,0.446559
0,5760,-0.084377,0.606589
0,5761,-0.065405,0.554116
0,5762,0.020452,0.466944
0,5763,0.116191,0.581419
0,5764,0.266430,0.586130
0,5765,0.220605,0.594329
0,5766,0.265217,0.542366
0,5767,0.394151,0.597561
0,5768,0.294485,0.780225
0,5769,0.323877,0.656877
0,5770,0.226737,0.787474
0,5771,0.373752,0.886657
0,5772,0.516761,0.984594
0,5773,0.577230,1.000712
0,5774,0.630288,1.084063
0,5775,0.568984,1.134520
0,5776,0.729348,1.157574
0,5777,0.674087,1.146320
0,5778,0.597056,0.993506
0,5779,0.668477,0.867415
0,5780,0.649637,0.833881
0,5781,0.835998,0.923490
0,5782,0.759251,0.796938
0,5783,0.723722,0.802236
0,5784,0.732498,0.843585
0,5785,0.773520,0.887896
0,5786,0.748361,0.912377
0,5787,0.650680,1.149752
0,5788,0.584092,1.171899
0,5789,0.654540,1.136523
0,5790,0.598881,1.086802
0,5791,0.565170,1.124094
0,5792,0.372345,1.261096
0,5793,0.434508,1.316924
0,5794,0.286660,1.250210
0,5795,0.436935,1.614645
0,5796,0.548130,1.721198
0,5797,0.542785,1.624341
0,5798,0.716211,1.516078
0,5799,0.562223,1.354222
0,5800,0.669792,1.299370
0,5801,0.645069,1.294317
0,5802,0.539409,1.212372
0,5803,0.471927,1.058415
0,5804,0.407786,0.962602
0,5805,0.450346,0.984283
0,5806,0.351883,0.940265
0,5807,0.526370,0.802755
0,5808,0.586308,0.827298
0,5809,0.692586,0.815559
0,5810,0.665551,0.840358
0,5811,0.570559,0.823723
0,5812,0.481918,0.908973
0,5813,0.620689,0.833056
0,5814,0.566199,0.781177
0,5815,0.448422,0.549687
0,5816,0.372259,0.561476
0,5817,0.243675,0.525464
0,5818,0.344135,0.601206
0,5819,0.330675,0.415958
0,5820,0.380391,0.446200
0,5821,0.422918,0.609580
0,5822,0.359478,0.299045
0,5823,0.238122,0.340785
0,5824,0.219871,0.267949
0,5825,0.095463,0.190555
0,5826,-0.003438,0.286508
0,5827,-0.054583,0.209492
0,5828,-0.144549,0.215004
0,5829,-0.126206,0.239384
0,5830,-0.086092,0.194852
0,5831,-0.223842,0.139995
0,5832,-0.261539,0.360761
0,5833,-0.367332,0.313573
